googl_iter,tweet_number,tweet date,query,TweetText,sentiment;;;;;
36,3,2023-01-04 10:35:48,GOOGL -is:retweet,A _ A _ A _GHAZL1 A _option اذا تبي فرص واختراقات في الاسهم_الامريكيه قناة A  المتخصصة ب السوق_الامريكي و الاوبشنالمتفردة بفكرتها SPY  SPX AMZN AAPL NFLX TSLA AMD  NVDA META  BABA GOOGL SNAP  MSFT  BA   CVX,0;;;;;
36,4,2023-01-04 10:35:25,GOOGL -is:retweet,اذا تبي فرص واختراقات في الاسهم_الامريكيه قناة A  المتخصصة ب السوق_الامريكي و الاوبشنالمتفردة بفكرتها SPY  SPX AMZN AAPL NFLX TSLA AMD  NVDA META  BABA GOOGL SNAP  MSFT  BA   CVX,0;;;;;
"36,5,2023-01-04 10:32:01,GOOGL -is:retweet,""GOOGL Ayer tocó los 91, los que hayáis seguido la operación y vayáis a CP, cuidado ya aquí, aplicad stop de beneficios 🚨Quizás lo estiren hasta 94 pero "",0";;;;;
37,1,2023-01-04 10:40:28,GOOGL -is:retweet,Have you started to use ChatGPT instead of GOOGL fo,0;;;;;
"37,2,2023-01-04 10:37:27,GOOGL -is:retweet,""A  Are you seriously comapre GOOGL to MSFT? If anything, you should comapr"",0";;;;;
37,3,2023-01-04 10:36:02,GOOGL -is:retweet,,0;;;;;
37,4,2023-01-04 10:35:48,GOOGL -is:retweet,A _ A _ A _GHAZL1 A _option اذا تبي فرص واختراقات في الاسهم_الامريكيه قناة A  المتخصصة ب السوق_الامريكي و الاوبشنالمتفردة بفكرتها SPY  SPX AMZN AAPL NFLX TSLA AMD  NVDA META  BABA GOOGL SNAP  MSFT  BA   CVX,0;;;;;
37,5,2023-01-04 10:35:25,GOOGL -is:retweet,اذا تبي فرص واختراقات في الاسهم_الامريكيه قناة A  المتخصصة ب السوق_الامريكي و الاوبشنالمتفردة بفكرتها SPY  SPX AMZN AAPL NFLX TSLA AMD  NVDA META  BABA GOOGL SNAP  MSFT  BA   CVX,0;;;;;
"37,6,2023-01-04 10:32:01,GOOGL -is:retweet,""GOOGL Ayer tocó los 91, los que hayáis seguido la operación y vayáis a CP, cuidado ya aquí, aplicad stop de beneficios 🚨Quizás lo estiren hasta 94 pero "",0";;;;;
38,1,2023-01-04 10:42:08,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 093 BILI 441 AMWL 000 BCOR 000 DADA 420 XP 347 QH 202 ,0;;;;;
38,2,2023-01-04 10:42:05,GOOGL -is:retweet,Trending Nasdaq 100AAPL 082 TSLA 123 MSFT 214 GOOGL 093 AMZN 105 NFLX 071 NVDA 097 CEG 12144 PYPL 118 AMD 095 ,0;;;;;
38,3,2023-01-04 10:42:05,GOOGL -is:retweet,真的嗎 ？看看 蘋果 和 谷歌 週線/月線圖 !AAPL GOOG  GOOGL 美股科技巨頭今年勝舊年 !!https//tco/iTLfOIpNfq ,0;;;;;
38,4,2023-01-04 10:42:03,GOOGL -is:retweet,Trending Samp;P 500AAPL 082 TSLA 123 CVX 059 XOM 088 MSFT 214 LVS 150 GOOGL 093 DIS 076 AMZN 105 NFLX 071 ,0;;;;
38,5,2023-01-04 10:40:28,GOOGL -is:retweet,Have you started to use ChatGPT instead of GOOGL fo,0;;;;;
"38,6,2023-01-04 10:37:27,GOOGL -is:retweet,""A  Are you seriously comapre GOOGL to MSFT? If anything, you should comapr"",0";;;;;
38,7,2023-01-04 10:36:02,GOOGL -is:retweet,,0;;;;;
38,8,2023-01-04 10:35:48,GOOGL -is:retweet,A _ A _ A _GHAZL1 A _option اذا تبي فرص واختراقات في الاسهم_الامريكيه قناة A  المتخصصة ب السوق_الامريكي و الاوبشنالمتفردة بفكرتها SPY  SPX AMZN AAPL NFLX TSLA AMD  NVDA META  BABA GOOGL SNAP  MSFT  BA   CVX,0;;;;;
38,9,2023-01-04 10:35:25,GOOGL -is:retweet,اذا تبي فرص واختراقات في الاسهم_الامريكيه قناة A  المتخصصة ب السوق_الامريكي و الاوبشنالمتفردة بفكرتها SPY  SPX AMZN AAPL NFLX TSLA AMD  NVDA META  BABA GOOGL SNAP  MSFT  BA   CVX,0;;;;;
39,1,2023-01-04 10:45:39,GOOGL -is:retweet,GOOGL   Top analyst price target for next week ,0;;;;;
39,2,2023-01-04 10:42:08,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 093 BILI 441 AMWL 000 BCOR 000 DADA 420 XP 347 QH 202 ,0;;;;;
39,3,2023-01-04 10:42:05,GOOGL -is:retweet,Trending Nasdaq 100AAPL 082 TSLA 123 MSFT 214 GOOGL 093 AMZN 105 NFLX 071 NVDA 097 CEG 12144 PYPL 118 AMD 095 ,0;;;;;
39,4,2023-01-04 10:42:05,GOOGL -is:retweet,真的嗎 ？看看 蘋果 和 谷歌 週線/月線圖 !AAPL GOOG  GOOGL 美股科技巨頭今年勝舊年 !!https//tco/iTLfOIpNfq ,0;;;;;
39,5,2023-01-04 10:42:03,GOOGL -is:retweet,Trending Samp;P 500AAPL 082 TSLA 123 CVX 059 XOM 088 MSFT 214 LVS 150 GOOGL 093 DIS 076 AMZN 105 NFLX 071 ,0;;;;
39,6,2023-01-04 10:40:28,GOOGL -is:retweet,Have you started to use ChatGPT instead of GOOGL fo,0;;;;;
"39,7,2023-01-04 10:37:27,GOOGL -is:retweet,""A  Are you seriously comapre GOOGL to MSFT? If anything, you should comapr"",0";;;;;
39,8,2023-01-04 10:36:02,GOOGL -is:retweet,,0;;;;;
40,1,2023-01-04 10:47:45,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
40,2,2023-01-04 10:46:40,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
40,3,2023-01-04 10:45:39,GOOGL -is:retweet,GOOGL   Top analyst price target for next week ,0;;;;;
40,4,2023-01-04 10:42:08,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 093 BILI 441 AMWL 000 BCOR 000 DADA 420 XP 347 QH 202 ,0;;;;;
40,5,2023-01-04 10:42:05,GOOGL -is:retweet,Trending Nasdaq 100AAPL 082 TSLA 123 MSFT 214 GOOGL 093 AMZN 105 NFLX 071 NVDA 097 CEG 12144 PYPL 118 AMD 095 ,0;;;;;
40,6,2023-01-04 10:42:05,GOOGL -is:retweet,真的嗎 ？看看 蘋果 和 谷歌 週線/月線圖 !AAPL GOOG  GOOGL 美股科技巨頭今年勝舊年 !!https//tco/iTLfOIpNfq ,0;;;;;
40,7,2023-01-04 10:42:03,GOOGL -is:retweet,Trending Samp;P 500AAPL 082 TSLA 123 CVX 059 XOM 088 MSFT 214 LVS 150 GOOGL 093 DIS 076 AMZN 105 NFLX 071 ,0;;;;
40,8,2023-01-04 10:40:28,GOOGL -is:retweet,Have you started to use ChatGPT instead of GOOGL fo,0;;;;;
"41,1,2023-01-04 10:49:51,GOOGL -is:retweet,""A __0104 Googl tarjima qilaverib zerikdim, ramashkaxonni "",0";;;;;
41,2,2023-01-04 10:47:45,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
41,3,2023-01-04 10:46:40,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
41,4,2023-01-04 10:45:39,GOOGL -is:retweet,GOOGL   Top analyst price target for next week ,0;;;;;
41,5,2023-01-04 10:42:08,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 093 BILI 441 AMWL 000 BCOR 000 DADA 420 XP 347 QH 202 ,0;;;;;
41,6,2023-01-04 10:42:05,GOOGL -is:retweet,Trending Nasdaq 100AAPL 082 TSLA 123 MSFT 214 GOOGL 093 AMZN 105 NFLX 071 NVDA 097 CEG 12144 PYPL 118 AMD 095 ,0;;;;;
41,7,2023-01-04 10:42:05,GOOGL -is:retweet,真的嗎 ？看看 蘋果 和 谷歌 週線/月線圖 !AAPL GOOG  GOOGL 美股科技巨頭今年勝舊年 !!https//tco/iTLfOIpNfq ,0;;;;;
41,8,2023-01-04 10:42:03,GOOGL -is:retweet,Trending Samp;P 500AAPL 082 TSLA 123 CVX 059 XOM 088 MSFT 214 LVS 150 GOOGL 093 DIS 076 AMZN 105 NFLX 071 ,0;;;;
41,9,2023-01-04 10:40:28,GOOGL -is:retweet,Have you started to use ChatGPT instead of GOOGL fo,0;;;;;
"42,1,2023-01-04 10:49:51,GOOGL -is:retweet,""A __0104 Googl tarjima qilaverib zerikdim, ramashkaxonni "",0";;;;;
42,2,2023-01-04 10:47:45,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
42,3,2023-01-04 10:46:40,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
42,4,2023-01-04 10:45:39,GOOGL -is:retweet,GOOGL   Top analyst price target for next week ,0;;;;;
42,5,2023-01-04 10:42:08,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 093 BILI 441 AMWL 000 BCOR 000 DADA 420 XP 347 QH 202 ,0;;;;;
42,6,2023-01-04 10:42:05,GOOGL -is:retweet,Trending Nasdaq 100AAPL 082 TSLA 123 MSFT 214 GOOGL 093 AMZN 105 NFLX 071 NVDA 097 CEG 12144 PYPL 118 AMD 095 ,0;;;;;
42,7,2023-01-04 10:42:05,GOOGL -is:retweet,真的嗎 ？看看 蘋果 和 谷歌 週線/月線圖 !AAPL GOOG  GOOGL 美股科技巨頭今年勝舊年 !!https//tco/iTLfOIpNfq ,0;;;;;
42,8,2023-01-04 10:42:03,GOOGL -is:retweet,Trending Samp;P 500AAPL 082 TSLA 123 CVX 059 XOM 088 MSFT 214 LVS 150 GOOGL 093 DIS 076 AMZN 105 NFLX 071 ,0;;;;
43,1,2023-01-04 10:52:07,GOOGL -is:retweet,GOOGL Top analyst price target for next week📈📉🚀,0;;;;;
"43,2,2023-01-04 10:49:51,GOOGL -is:retweet,""A __0104 Googl tarjima qilaverib zerikdim, ramashkaxonni "",0";;;;;
43,3,2023-01-04 10:47:45,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
43,4,2023-01-04 10:46:40,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
43,5,2023-01-04 10:45:39,GOOGL -is:retweet,GOOGL   Top analyst price target for next week ,0;;;;;
44,1,2023-01-04 10:52:07,GOOGL -is:retweet,GOOGL Top analyst price target for next week📈📉🚀,0;;;;;
"44,2,2023-01-04 10:49:51,GOOGL -is:retweet,""A __0104 Googl tarjima qilaverib zerikdim, ramashkaxonni "",0";;;;;
44,3,2023-01-04 10:47:45,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
44,4,2023-01-04 10:46:40,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
"45,1,2023-01-04 10:56:19,GOOGL -is:retweet,""SBB Top Analyst Ratings and Price Targets for this week https//tco/JgYIsnGUGP ,  SNAP MU GE BA BAC SQ F GOOGL GPRO ACB JNUG ETHX SBUX ROKU INTC SHOP UBER CRON USO SPX IBOI DJIA BYND V NVAX TVIX TLRY PYPL DRYS NUGT"",0";;;;;
45,2,2023-01-04 10:52:07,GOOGL -is:retweet,GOOGL Top analyst price target for next week📈📉🚀,0;;;;;
"45,3,2023-01-04 10:49:51,GOOGL -is:retweet,""A __0104 Googl tarjima qilaverib zerikdim, ramashkaxonni "",0";;;;;
"46,1,2023-01-04 10:56:19,GOOGL -is:retweet,""SBB Top Analyst Ratings and Price Targets for this week https//tco/JgYIsnGUGP ,  SNAP MU GE BA BAC SQ F GOOGL GPRO ACB JNUG ETHX SBUX ROKU INTC SHOP UBER CRON USO SPX IBOI DJIA BYND V NVAX TVIX TLRY PYPL DRYS NUGT"",0";;;;;
46,2,2023-01-04 10:52:07,GOOGL -is:retweet,GOOGL Top analyst price target for next week📈📉🚀,0;;;;;
47,1,2023-01-04 11:01:59,GOOGL -is:retweet,Trending Samp;P 500AAPL 088 TSLA 177 MSFT 212 CL 034 LVS 136 GOOGL 095 DIS 069 AMZN 108 NFLX 077 UNH 032 ,0;;;;
47,2,2023-01-04 11:00:14,GOOGL -is:retweet,GOOGL [Alphabet] New Street Research Initiates Coverage On Buy Announces Price Target 118Signup free for beta verhttps//tco/WnUoHPObTm ,0;;;;;
"47,3,2023-01-04 11:00:06,GOOGL -is:retweet,""I'll start in a bit OwO, sorry for the mistakes, English it's not my first language so i need to confide a bit on googl translate (what a shame)A 23 A  "",0";;;;;
"47,4,2023-01-04 10:56:19,GOOGL -is:retweet,""SBB Top Analyst Ratings and Price Targets for this week https//tco/JgYIsnGUGP ,  SNAP MU GE BA BAC SQ F GOOGL GPRO ACB JNUG ETHX SBUX ROKU INTC SHOP UBER CRON USO SPX IBOI DJIA BYND V NVAX TVIX TLRY PYPL DRYS NUGT"",0";;;;;
47,5,2023-01-04 10:52:07,GOOGL -is:retweet,GOOGL Top analyst price target for next week📈📉🚀,0;;;;;
48,1,2023-01-04 11:02:04,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 095 BILI 463 AMWL 000 BCOR 000 DADA 000 QH 202 ,0;;;;;
48,2,2023-01-04 11:02:00,GOOGL -is:retweet,Trending Nasdaq 100AAPL 088 TSLA 177 MSFT 212 GOOGL 095 AMZN 108 NFLX 077 NVDA 116 CEG 12144 PYPL 123 AMD 116 ,0;;;;;
48,3,2023-01-04 11:01:59,GOOGL -is:retweet,Trending Samp;P 500AAPL 088 TSLA 177 MSFT 212 CL 034 LVS 136 GOOGL 095 DIS 069 AMZN 108 NFLX 077 UNH 032 ,0;;;;
48,4,2023-01-04 11:00:14,GOOGL -is:retweet,GOOGL [Alphabet] New Street Research Initiates Coverage On Buy Announces Price Target 118Signup free for beta verhttps//tco/WnUoHPObTm ,0;;;;;
"48,5,2023-01-04 11:00:06,GOOGL -is:retweet,""I'll start in a bit OwO, sorry for the mistakes, English it's not my first language so i need to confide a bit on googl translate (what a shame)A 23 A  "",0";;;;;
"48,6,2023-01-04 10:56:19,GOOGL -is:retweet,""SBB Top Analyst Ratings and Price Targets for this week https//tco/JgYIsnGUGP ,  SNAP MU GE BA BAC SQ F GOOGL GPRO ACB JNUG ETHX SBUX ROKU INTC SHOP UBER CRON USO SPX IBOI DJIA BYND V NVAX TVIX TLRY PYPL DRYS NUGT"",0";;;;;
49,1,2023-01-04 11:02:04,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 095 BILI 463 AMWL 000 BCOR 000 DADA 000 QH 202 ,0;;;;;
49,2,2023-01-04 11:02:00,GOOGL -is:retweet,Trending Nasdaq 100AAPL 088 TSLA 177 MSFT 212 GOOGL 095 AMZN 108 NFLX 077 NVDA 116 CEG 12144 PYPL 123 AMD 116 ,0;;;;;
49,3,2023-01-04 11:01:59,GOOGL -is:retweet,Trending Samp;P 500AAPL 088 TSLA 177 MSFT 212 CL 034 LVS 136 GOOGL 095 DIS 069 AMZN 108 NFLX 077 UNH 032 ,0;;;;
49,4,2023-01-04 11:00:14,GOOGL -is:retweet,GOOGL [Alphabet] New Street Research Initiates Coverage On Buy Announces Price Target 118Signup free for beta verhttps//tco/WnUoHPObTm ,0;;;;;
"49,5,2023-01-04 11:00:06,GOOGL -is:retweet,""I'll start in a bit OwO, sorry for the mistakes, English it's not my first language so i need to confide a bit on googl translate (what a shame)A 23 A  "",0";;;;;
"49,6,2023-01-04 10:56:19,GOOGL -is:retweet,""SBB Top Analyst Ratings and Price Targets for this week https//tco/JgYIsnGUGP ,  SNAP MU GE BA BAC SQ F GOOGL GPRO ACB JNUG ETHX SBUX ROKU INTC SHOP UBER CRON USO SPX IBOI DJIA BYND V NVAX TVIX TLRY PYPL DRYS NUGT"",0";;;;;
50,1,2023-01-04 11:07:34,GOOGL -is:retweet,GOOGL  *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED   ,0;;;;;
50,2,2023-01-04 11:02:04,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 095 BILI 463 AMWL 000 BCOR 000 DADA 000 QH 202 ,0;;;;;
50,3,2023-01-04 11:02:00,GOOGL -is:retweet,Trending Nasdaq 100AAPL 088 TSLA 177 MSFT 212 GOOGL 095 AMZN 108 NFLX 077 NVDA 116 CEG 12144 PYPL 123 AMD 116 ,0;;;;;
50,4,2023-01-04 11:01:59,GOOGL -is:retweet,Trending Samp;P 500AAPL 088 TSLA 177 MSFT 212 CL 034 LVS 136 GOOGL 095 DIS 069 AMZN 108 NFLX 077 UNH 032 ,0;;;;
50,5,2023-01-04 11:00:14,GOOGL -is:retweet,GOOGL [Alphabet] New Street Research Initiates Coverage On Buy Announces Price Target 118Signup free for beta verhttps//tco/WnUoHPObTm ,0;;;;;
"50,6,2023-01-04 11:00:06,GOOGL -is:retweet,""I'll start in a bit OwO, sorry for the mistakes, English it's not my first language so i need to confide a bit on googl translate (what a shame)A 23 A  "",0";;;;;
51,1,2023-01-04 11:07:34,GOOGL -is:retweet,GOOGL  *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED   ,0;;;;;
51,2,2023-01-04 11:02:04,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 095 BILI 463 AMWL 000 BCOR 000 DADA 000 QH 202 ,0;;;;;
51,3,2023-01-04 11:02:00,GOOGL -is:retweet,Trending Nasdaq 100AAPL 088 TSLA 177 MSFT 212 GOOGL 095 AMZN 108 NFLX 077 NVDA 116 CEG 12144 PYPL 123 AMD 116 ,0;;;;;
51,4,2023-01-04 11:01:59,GOOGL -is:retweet,Trending Samp;P 500AAPL 088 TSLA 177 MSFT 212 CL 034 LVS 136 GOOGL 095 DIS 069 AMZN 108 NFLX 077 UNH 032 ,0;;;;
51,5,2023-01-04 11:00:14,GOOGL -is:retweet,GOOGL [Alphabet] New Street Research Initiates Coverage On Buy Announces Price Target 118Signup free for beta verhttps//tco/WnUoHPObTm ,0;;;;;
"51,6,2023-01-04 11:00:06,GOOGL -is:retweet,""I'll start in a bit OwO, sorry for the mistakes, English it's not my first language so i need to confide a bit on googl translate (what a shame)A 23 A  "",0";;;;;
"52,1,2023-01-04 11:11:08,GOOGL -is:retweet,""I'll start in a few minutes OwO, sorry for the mistakes, English is not my first language so i need to confide a bit on googl translate (what a shame) A 23 A  "",0";;;;;
52,2,2023-01-04 11:07:34,GOOGL -is:retweet,GOOGL  *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED   ,0;;;;;
52,3,2023-01-04 11:02:04,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 095 BILI 463 AMWL 000 BCOR 000 DADA 000 QH 202 ,0;;;;;
"53,1,2023-01-04 11:11:08,GOOGL -is:retweet,""I'll start in a few minutes OwO, sorry for the mistakes, English is not my first language so i need to confide a bit on googl translate (what a shame) A 23 A  "",0";;;;;
53,2,2023-01-04 11:07:34,GOOGL -is:retweet,GOOGL  *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED   ,0;;;;;
54,1,2023-01-04 11:14:24,GOOGL -is:retweet,Report Microsoft looking into challenging Google with ChatGPTpowered Binghttps//tco/zvGwowIwklMore news about GOOGL on A  ,0;;;;;
"54,2,2023-01-04 11:11:08,GOOGL -is:retweet,""I'll start in a few minutes OwO, sorry for the mistakes, English is not my first language so i need to confide a bit on googl translate (what a shame) A 23 A  "",0";;;;;
54,3,2023-01-04 11:07:34,GOOGL -is:retweet,GOOGL  *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED   ,0;;;;;
55,1,2023-01-04 11:14:24,GOOGL -is:retweet,Report Microsoft looking into challenging Google with ChatGPTpowered Binghttps//tco/zvGwowIwklMore news about GOOGL on A  ,0;;;;;
"55,2,2023-01-04 11:11:08,GOOGL -is:retweet,""I'll start in a few minutes OwO, sorry for the mistakes, English is not my first language so i need to confide a bit on googl translate (what a shame) A 23 A  "",0";;;;;
56,1,2023-01-04 11:18:34,GOOGL -is:retweet,Market Pulse Edition1021 Revealed Secrets frm Momentum Trader for NASDAQGOOGL by Beyond_Charts TradingView A  A  A  A  A  [Video] ,0;;;;;
56,2,2023-01-04 11:14:24,GOOGL -is:retweet,Report Microsoft looking into challenging Google with ChatGPTpowered Binghttps//tco/zvGwowIwklMore news about GOOGL on A  ,0;;;;;
"56,3,2023-01-04 11:11:08,GOOGL -is:retweet,""I'll start in a few minutes OwO, sorry for the mistakes, English is not my first language so i need to confide a bit on googl translate (what a shame) A 23 A  "",0";;;;;
57,1,2023-01-04 11:18:34,GOOGL -is:retweet,Market Pulse Edition1021 Revealed Secrets frm Momentum Trader for NASDAQGOOGL by Beyond_Charts TradingView A  A  A  A  A  [Video] ,0;;;;;
57,2,2023-01-04 11:14:24,GOOGL -is:retweet,Report Microsoft looking into challenging Google with ChatGPTpowered Binghttps//tco/zvGwowIwklMore news about GOOGL on A  ,0;;;;;
58,1,2023-01-04 11:22:09,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 122 PERI 048 BILI 481 GOOG 111 AMWL 355 BCOR 000 VRSN 000 SJ 139 DADA 431 ,0;;;;;
58,2,2023-01-04 11:22:07,GOOGL -is:retweet,Trending Nasdaq 100AAPL 101 TSLA 165 MSFT 203 GOOGL 122 AMZN 119 NFLX 087 NVDA 131 CEG 12144 AMD 130 PYPL 153 ,0;;;;;
58,3,2023-01-04 11:22:04,GOOGL -is:retweet,Trending Samp;P 500AAPL 101 TSLA 165 MSFT 203 EL 043 CL 034 LVS 178 GOOGL 122 AMZN 119 DIS 081 NFLX 087 ,0;;;;
58,4,2023-01-04 11:18:34,GOOGL -is:retweet,Market Pulse Edition1021 Revealed Secrets frm Momentum Trader for NASDAQGOOGL by Beyond_Charts TradingView A  A  A  A  A  [Video] ,0;;;;;
58,5,2023-01-04 11:14:24,GOOGL -is:retweet,Report Microsoft looking into challenging Google with ChatGPTpowered Binghttps//tco/zvGwowIwklMore news about GOOGL on A  ,0;;;;;
59,1,2023-01-04 11:22:09,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 122 PERI 048 BILI 481 GOOG 111 AMWL 355 BCOR 000 VRSN 000 SJ 139 DADA 431 ,0;;;;;
59,2,2023-01-04 11:22:07,GOOGL -is:retweet,Trending Nasdaq 100AAPL 101 TSLA 165 MSFT 203 GOOGL 122 AMZN 119 NFLX 087 NVDA 131 CEG 12144 AMD 130 PYPL 153 ,0;;;;;
59,3,2023-01-04 11:22:04,GOOGL -is:retweet,Trending Samp;P 500AAPL 101 TSLA 165 MSFT 203 EL 043 CL 034 LVS 178 GOOGL 122 AMZN 119 DIS 081 NFLX 087 ,0;;;;
59,4,2023-01-04 11:18:34,GOOGL -is:retweet,Market Pulse Edition1021 Revealed Secrets frm Momentum Trader for NASDAQGOOGL by Beyond_Charts TradingView A  A  A  A  A  [Video] ,0;;;;;
60,1,2023-01-04 11:27:18,GOOGL -is:retweet,GOOGL Top analyst price target for next week📈📉🚀,0;;;;;
60,2,2023-01-04 11:26:28,GOOGL -is:retweet,googl aapl msft amzn ,0;;;;;
60,3,2023-01-04 11:22:09,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 122 PERI 048 BILI 481 GOOG 111 AMWL 355 BCOR 000 VRSN 000 SJ 139 DADA 431 ,0;;;;;
60,4,2023-01-04 11:22:07,GOOGL -is:retweet,Trending Nasdaq 100AAPL 101 TSLA 165 MSFT 203 GOOGL 122 AMZN 119 NFLX 087 NVDA 131 CEG 12144 AMD 130 PYPL 153 ,0;;;;;
60,5,2023-01-04 11:22:04,GOOGL -is:retweet,Trending Samp;P 500AAPL 101 TSLA 165 MSFT 203 EL 043 CL 034 LVS 178 GOOGL 122 AMZN 119 DIS 081 NFLX 087 ,0;;;;
60,6,2023-01-04 11:18:34,GOOGL -is:retweet,Market Pulse Edition1021 Revealed Secrets frm Momentum Trader for NASDAQGOOGL by Beyond_Charts TradingView A  A  A  A  A  [Video] ,0;;;;;
61,1,2023-01-04 11:29:34,GOOGL -is:retweet,GOOGL  Top analyst price target for the week📉🚀 ,0;;;;;
61,2,2023-01-04 11:29:08,GOOGL -is:retweet,This could be an interesting one to watch and keep an eye out for in 2023! MSFT vs GOOGLI know it’s quite hard to imagine using a search engine other than A  but if anyone can it will be A A  A  ,0;;;;;
61,3,2023-01-04 11:28:41,GOOGL -is:retweet,GOOGL  *Top analyst price target for the week📈📉🚀  🚀 ,0;;;;;
61,4,2023-01-04 11:27:18,GOOGL -is:retweet,GOOGL Top analyst price target for next week📈📉🚀,0;;;;;
61,5,2023-01-04 11:26:28,GOOGL -is:retweet,googl aapl msft amzn ,0;;;;;
61,6,2023-01-04 11:22:09,GOOGL -is:retweet,Trending Internet SoftwareGOOGL 122 PERI 048 BILI 481 GOOG 111 AMWL 355 BCOR 000 VRSN 000 SJ 139 DADA 431 ,0;;;;;
61,7,2023-01-04 11:22:07,GOOGL -is:retweet,Trending Nasdaq 100AAPL 101 TSLA 165 MSFT 203 GOOGL 122 AMZN 119 NFLX 087 NVDA 131 CEG 12144 AMD 130 PYPL 153 ,0;;;;;
61,8,2023-01-04 11:22:04,GOOGL -is:retweet,Trending Samp;P 500AAPL 101 TSLA 165 MSFT 203 EL 043 CL 034 LVS 178 GOOGL 122 AMZN 119 DIS 081 NFLX 087 ,0;;;;
